group_comparison,protected_attribute,topic,pre_brexit_model_statistical_parity,post_brexit_model_statistical_parity,equal_opportunity_models_gap,pre_brexit_group_size,post_brexit_group_size,pre_brexit_reference_size,post_brexit_reference_size,pre_brexit_sp_significance,post_brexit_sp_significance,pre_brexit_sp_p_value,post_brexit_sp_p_value,equal_opportunity_sample_size,group_name,reference_group_name,models_sp_difference,pre_brexit_significant,post_brexit_significant,both_models_significant,significance_change,sp_difference_magnitude
Ukraine_vs_Pakistan,country,Activist Persecution Ground,-0.01041666666666674,0.12500000000000003,0.05376847290640391,288,288,288,288,False,True,0.785800204169476,0.008519898104994317,288.0,Ukraine,Pakistan,0.13541666666666677,False,True,False,True,Large
Syria_vs_Myanmar,country,3rd safe country - Country safety definition,-0.04166666666666674,-0.04166666666666663,,96,96,96,96,False,False,0.3414748300696111,0.507292877874929,,Syria,Myanmar,1.1102230246251565e-16,False,False,False,False,Small
Nigeria_vs_Myanmar,country,3rd safe country - Country safety definition,0.01041666666666663,-0.20833333333333337,,96,96,96,96,False,True,0.7747419995861358,0.014408236120200923,,Nigeria,Myanmar,-0.21875,False,True,False,True,Very Large
Ukraine_vs_Nigeria,country,3rd safe country - Country safety definition,-0.0625,0.11458333333333337,,96,96,96,96,False,False,0.17088212644801892,0.1351983307967466,,Ukraine,Nigeria,0.17708333333333337,False,False,False,False,Large
Syria_vs_China,country,3rd safe country - Country safety definition,-0.07291666666666674,0.08333333333333337,,96,96,96,96,False,False,0.09449938072267994,0.237039380383693,,Syria,China,0.1562500000000001,False,False,False,False,Large
Syria_vs_Ukraine,country,3rd safe country - Country safety definition,0.01041666666666663,0.05208333333333337,,96,96,96,96,False,False,0.8245052109061688,0.43726719967670014,,Syria,Ukraine,0.04166666666666674,False,False,False,False,Small
China_vs_Myanmar,country,3rd safe country - Country safety definition,0.03125,-0.125,,96,96,96,96,False,False,0.3688526647569721,0.0884080664097564,,China,Myanmar,-0.15625,False,False,False,False,Large
Myanmar_vs_Ukraine,country,3rd safe country - Country safety definition,0.05208333333333337,0.09375,,96,96,96,96,False,False,0.25386176243311476,0.17464742045242976,,Myanmar,Ukraine,0.04166666666666663,False,False,False,False,Small
China_vs_Ukraine,country,3rd safe country - Country safety definition,0.08333333333333337,-0.03125,,96,96,96,96,True,False,0.06888243334255817,0.647833875167132,,China,Ukraine,-0.11458333333333337,True,False,False,True,Large
Nigeria_vs_Pakistan,country,3rd safe country - Country safety definition,0.0625,-0.04166666666666674,,96,96,96,96,False,False,0.17088212644801892,0.5626281479889403,,Nigeria,Pakistan,-0.10416666666666674,False,False,False,False,Large
Myanmar_vs_Pakistan,country,3rd safe country - Country safety definition,0.05208333333333337,0.16666666666666663,,96,96,96,96,False,True,0.25386176243311476,0.03551441218809592,,Myanmar,Pakistan,0.11458333333333326,False,True,False,True,Large
Ukraine_vs_China,country,3rd safe country - Country safety definition,-0.08333333333333337,0.03125,,96,96,96,96,True,False,0.06888243334255817,0.647833875167132,,Ukraine,China,0.11458333333333337,True,False,False,True,Large
Ukraine_vs_Myanmar,country,3rd safe country - Country safety definition,-0.05208333333333337,-0.09375,,96,96,96,96,False,False,0.25386176243311476,0.17464742045242976,,Ukraine,Myanmar,-0.04166666666666663,False,False,False,False,Small
Pakistan_vs_China,country,3rd safe country - Country safety definition,-0.08333333333333337,-0.04166666666666663,,96,96,96,96,True,False,0.06888243334255817,0.5549233357434398,,Pakistan,China,0.04166666666666674,True,False,False,True,Small
Myanmar_vs_Nigeria,country,3rd safe country - Country safety definition,-0.01041666666666663,0.20833333333333337,,96,96,96,96,False,True,0.7747419995861358,0.014408236120200923,,Myanmar,Nigeria,0.21875,False,True,False,True,Very Large
Pakistan_vs_Ukraine,country,3rd safe country - Country safety definition,0.0,-0.07291666666666663,,96,96,96,96,False,False,1.0,0.3112041209686649,,Pakistan,Ukraine,-0.07291666666666663,False,False,False,False,Medium
China_vs_Pakistan,country,3rd safe country - Country safety definition,0.08333333333333337,0.04166666666666663,,96,96,96,96,True,False,0.06888243334255817,0.5549233357434398,,China,Pakistan,-0.04166666666666674,True,False,False,True,Small
Syria_vs_Pakistan,country,3rd safe country - Country safety definition,0.01041666666666663,0.125,,96,96,96,96,False,False,0.8245052109061688,0.09895222061651587,,Syria,Pakistan,0.11458333333333337,False,False,False,False,Large
Syria_vs_Nigeria,country,3rd safe country - Country safety definition,-0.05208333333333337,0.16666666666666674,,96,96,96,96,False,True,0.23280052328874246,0.04048310927959631,,Syria,Nigeria,0.2187500000000001,False,True,False,True,Very Large
Pakistan_vs_Nigeria,country,3rd safe country - Country safety definition,-0.0625,0.04166666666666674,,96,96,96,96,False,False,0.17088212644801892,0.5626281479889403,,Pakistan,Nigeria,0.10416666666666674,False,False,False,False,Large
Ukraine_vs_Syria,country,3rd safe country - Country safety definition,-0.01041666666666663,-0.05208333333333337,,96,96,96,96,False,False,0.8245052109061688,0.43726719967670014,,Ukraine,Syria,-0.04166666666666674,False,False,False,False,Small
Pakistan_vs_Syria,country,3rd safe country - Country safety definition,-0.01041666666666663,-0.125,,96,96,96,96,False,False,0.8245052109061688,0.09895222061651587,,Pakistan,Syria,-0.11458333333333337,False,False,False,False,Large
China_vs_Syria,country,3rd safe country - Country safety definition,0.07291666666666674,-0.08333333333333337,,96,96,96,96,False,False,0.09449938072267994,0.237039380383693,,China,Syria,-0.1562500000000001,False,False,False,False,Large
Myanmar_vs_China,country,3rd safe country - Country safety definition,-0.03125,0.125,,96,96,96,96,False,False,0.3688526647569721,0.0884080664097564,,Myanmar,China,0.15625,False,False,False,False,Large
China_vs_Nigeria,country,3rd safe country - Country safety definition,0.02083333333333337,0.08333333333333337,,96,96,96,96,False,False,0.5236096405988766,0.2618024243706729,,China,Nigeria,0.0625,False,False,False,False,Medium
Nigeria_vs_Ukraine,country,3rd safe country - Country safety definition,0.0625,-0.11458333333333337,,96,96,96,96,False,False,0.17088212644801892,0.1351983307967466,,Nigeria,Ukraine,-0.17708333333333337,False,False,False,False,Large
Myanmar_vs_Syria,country,3rd safe country - Country safety definition,0.04166666666666674,0.04166666666666663,,96,96,96,96,False,False,0.3414748300696111,0.507292877874929,,Myanmar,Syria,-1.1102230246251565e-16,False,False,False,False,Small
Pakistan_vs_Myanmar,country,3rd safe country - Country safety definition,-0.05208333333333337,-0.16666666666666663,,96,96,96,96,False,True,0.25386176243311476,0.03551441218809592,,Pakistan,Myanmar,-0.11458333333333326,False,True,False,True,Large
Nigeria_vs_China,country,3rd safe country - Country safety definition,-0.02083333333333337,-0.08333333333333337,,96,96,96,96,False,False,0.5236096405988766,0.2618024243706729,,Nigeria,China,-0.0625,False,False,False,False,Medium
Nigeria_vs_Syria,country,3rd safe country - Country safety definition,0.05208333333333337,-0.16666666666666674,,96,96,96,96,False,True,0.23280052328874246,0.04048310927959631,,Nigeria,Syria,-0.2187500000000001,False,True,False,True,Very Large
Ukraine_vs_Pakistan,country,3rd safe country - Country safety definition,0.0,0.07291666666666663,,96,96,96,96,False,False,1.0,0.3112041209686649,,Ukraine,Pakistan,0.07291666666666663,False,False,False,False,Medium
Syria_vs_Myanmar,country,Firm settlement,0.12962962962962965,0.0,-0.0,648,648,648,648,True,False,0.00013742801097471613,,648.0,Syria,Myanmar,-0.12962962962962965,True,False,False,True,Large
Nigeria_vs_Myanmar,country,Firm settlement,0.05555555555555558,0.0,-0.0,648,648,648,648,True,False,0.0421492734583826,,648.0,Nigeria,Myanmar,-0.05555555555555558,True,False,False,True,Medium
Ukraine_vs_Nigeria,country,Firm settlement,-0.007716049382716084,0.0,-0.0,648,648,648,648,False,False,0.7290101693136504,,648.0,Ukraine,Nigeria,0.007716049382716084,False,False,False,False,Small
Syria_vs_China,country,Firm settlement,0.016975308641975384,0.0,-0.0,648,648,648,648,False,False,0.37836674373237567,,648.0,Syria,China,-0.016975308641975384,False,False,False,False,Small
Syria_vs_Ukraine,country,Firm settlement,0.08179012345679015,0.0,0.0,648,648,648,648,True,False,0.0033578026718288356,,648.0,Syria,Ukraine,-0.08179012345679015,True,False,False,True,Medium
China_vs_Myanmar,country,Firm settlement,0.11265432098765427,0.0,0.0,648,648,648,648,True,False,0.0005555475687408773,,648.0,China,Myanmar,-0.11265432098765427,True,False,False,True,Large
Myanmar_vs_Ukraine,country,Firm settlement,-0.0478395061728395,0.0,0.0,648,648,648,648,True,False,0.07217107166479786,,648.0,Myanmar,Ukraine,0.0478395061728395,True,False,False,True,Small
China_vs_Ukraine,country,Firm settlement,0.06481481481481477,0.0,0.0,648,648,648,648,True,False,0.013940393832008624,,648.0,China,Ukraine,-0.06481481481481477,True,False,False,True,Medium
Nigeria_vs_Pakistan,country,Firm settlement,0.04166666666666674,0.0,0.0,648,648,648,648,False,False,0.10313863682171709,,648.0,Nigeria,Pakistan,-0.04166666666666674,False,False,False,False,Small
Myanmar_vs_Pakistan,country,Firm settlement,-0.01388888888888884,0.0,0.0,648,648,648,648,False,False,0.5658126407362256,,648.0,Myanmar,Pakistan,0.01388888888888884,False,False,False,False,Small
Ukraine_vs_China,country,Firm settlement,-0.06481481481481477,0.0,-0.0,648,648,648,648,True,False,0.013940393832008624,,648.0,Ukraine,China,0.06481481481481477,True,False,False,True,Medium
Ukraine_vs_Myanmar,country,Firm settlement,0.0478395061728395,0.0,-0.0,648,648,648,648,True,False,0.07217107166479786,,648.0,Ukraine,Myanmar,-0.0478395061728395,True,False,False,True,Small
Pakistan_vs_China,country,Firm settlement,-0.09876543209876543,0.0,-0.0,648,648,648,648,True,False,0.001377579563205833,,648.0,Pakistan,China,0.09876543209876543,True,False,False,True,Medium
Myanmar_vs_Nigeria,country,Firm settlement,-0.05555555555555558,0.0,0.0,648,648,648,648,True,False,0.0421492734583826,,648.0,Myanmar,Nigeria,0.05555555555555558,True,False,False,True,Medium
Pakistan_vs_Ukraine,country,Firm settlement,-0.03395061728395066,0.0,0.0,648,648,648,648,False,False,0.172948002158825,,648.0,Pakistan,Ukraine,0.03395061728395066,False,False,False,False,Small
China_vs_Pakistan,country,Firm settlement,0.09876543209876543,0.0,0.0,648,648,648,648,True,False,0.001377579563205833,,648.0,China,Pakistan,-0.09876543209876543,True,False,False,True,Medium
Syria_vs_Pakistan,country,Firm settlement,0.11574074074074081,0.0,-0.0,648,648,648,648,True,False,0.0003375875377258364,,648.0,Syria,Pakistan,-0.11574074074074081,True,False,False,True,Large
Syria_vs_Nigeria,country,Firm settlement,0.07407407407407407,0.0,-0.0,648,648,648,648,True,False,0.0057872489551162865,,648.0,Syria,Nigeria,-0.07407407407407407,True,False,False,True,Medium
Pakistan_vs_Nigeria,country,Firm settlement,-0.04166666666666674,0.0,-0.0,648,648,648,648,False,False,0.10313863682171709,,648.0,Pakistan,Nigeria,0.04166666666666674,False,False,False,False,Small
Ukraine_vs_Syria,country,Firm settlement,-0.08179012345679015,0.0,-0.0,648,648,648,648,True,False,0.0033578026718288356,,648.0,Ukraine,Syria,0.08179012345679015,True,False,False,True,Medium
Pakistan_vs_Syria,country,Firm settlement,-0.11574074074074081,0.0,0.0,648,648,648,648,True,False,0.0003375875377258364,,648.0,Pakistan,Syria,0.11574074074074081,True,False,False,True,Large
China_vs_Syria,country,Firm settlement,-0.016975308641975384,0.0,0.0,648,648,648,648,False,False,0.37836674373237567,,648.0,China,Syria,0.016975308641975384,False,False,False,False,Small
Myanmar_vs_China,country,Firm settlement,-0.11265432098765427,0.0,-0.0,648,648,648,648,True,False,0.0005555475687408773,,648.0,Myanmar,China,0.11265432098765427,True,False,False,True,Large
China_vs_Nigeria,country,Firm settlement,0.057098765432098686,0.0,0.0,648,648,648,648,True,False,0.02404164227098393,,648.0,China,Nigeria,-0.057098765432098686,True,False,False,True,Medium
Nigeria_vs_Ukraine,country,Firm settlement,0.007716049382716084,0.0,0.0,648,648,648,648,False,False,0.7290101693136504,,648.0,Nigeria,Ukraine,-0.007716049382716084,False,False,False,False,Small
Myanmar_vs_Syria,country,Firm settlement,-0.12962962962962965,0.0,0.0,648,648,648,648,True,False,0.00013742801097471613,,648.0,Myanmar,Syria,0.12962962962962965,True,False,False,True,Large
Pakistan_vs_Myanmar,country,Firm settlement,0.01388888888888884,0.0,-0.0,648,648,648,648,False,False,0.5658126407362256,,648.0,Pakistan,Myanmar,-0.01388888888888884,False,False,False,False,Small
Nigeria_vs_China,country,Firm settlement,-0.057098765432098686,0.0,-0.0,648,648,648,648,True,False,0.02404164227098393,,648.0,Nigeria,China,0.057098765432098686,True,False,False,True,Medium
Nigeria_vs_Syria,country,Firm settlement,-0.07407407407407407,0.0,0.0,648,648,648,648,True,False,0.0057872489551162865,,648.0,Nigeria,Syria,0.07407407407407407,True,False,False,True,Medium
Ukraine_vs_Pakistan,country,Firm settlement,0.03395061728395066,0.0,-0.0,648,648,648,648,False,False,0.172948002158825,,648.0,Ukraine,Pakistan,-0.03395061728395066,False,False,False,False,Small
Syria_vs_Myanmar,country,Assimilation Potential,0.0444444444444444,0.02777777777777779,,360,360,360,360,True,False,0.01956578101298634,0.09703241297858911,,Syria,Myanmar,-0.016666666666666607,True,False,False,True,Small
Nigeria_vs_Myanmar,country,Assimilation Potential,0.0,-0.022222222222222143,,360,360,360,360,False,False,1.0,0.2585669685848919,,Nigeria,Myanmar,-0.022222222222222143,False,False,False,False,Small
Ukraine_vs_Nigeria,country,Assimilation Potential,0.002777777777777768,0.01388888888888884,,360,360,360,360,False,False,0.8801993651698312,0.47767408205600237,,Ukraine,Nigeria,0.011111111111111072,False,False,False,False,Small
Syria_vs_China,country,Assimilation Potential,0.002777777777777768,0.05277777777777781,,360,360,360,360,False,True,0.8066246714594858,0.013491032873303777,,Syria,China,0.050000000000000044,False,True,False,True,Medium
Syria_vs_Ukraine,country,Assimilation Potential,0.04166666666666663,0.036111111111111094,,360,360,360,360,True,True,0.02438228221351424,0.04839757701602476,,Syria,Ukraine,-0.005555555555555536,True,True,True,False,Small
China_vs_Myanmar,country,Assimilation Potential,0.04166666666666663,-0.025000000000000022,,360,360,360,360,True,False,0.02769465772921098,0.21332468848716912,,China,Myanmar,-0.06666666666666665,True,False,False,True,Medium
Myanmar_vs_Ukraine,country,Assimilation Potential,-0.002777777777777768,0.008333333333333304,,360,360,360,360,False,False,0.8801993651698312,0.6403857313262538,,Myanmar,Ukraine,0.011111111111111072,False,False,False,False,Small
China_vs_Ukraine,country,Assimilation Potential,0.03888888888888886,-0.01666666666666672,,360,360,360,360,True,False,0.034581960374057585,0.4025093330899676,,China,Ukraine,-0.05555555555555558,True,False,False,True,Medium
Nigeria_vs_Pakistan,country,Assimilation Potential,-0.008333333333333304,-0.033333333333333326,,360,360,360,360,False,False,0.6472972957060938,0.09673738775611462,,Nigeria,Pakistan,-0.025000000000000022,False,False,False,False,Small
Myanmar_vs_Pakistan,country,Assimilation Potential,-0.008333333333333304,-0.011111111111111183,,360,360,360,360,False,False,0.6472972957060938,0.5026782269138526,,Myanmar,Pakistan,-0.002777777777777879,False,False,False,False,Small
Ukraine_vs_China,country,Assimilation Potential,-0.03888888888888886,0.01666666666666672,,360,360,360,360,True,False,0.034581960374057585,0.4025093330899676,,Ukraine,China,0.05555555555555558,True,False,False,True,Medium
Ukraine_vs_Myanmar,country,Assimilation Potential,0.002777777777777768,-0.008333333333333304,,360,360,360,360,False,False,0.8801993651698312,0.6403857313262538,,Ukraine,Myanmar,-0.011111111111111072,False,False,False,False,Small
Pakistan_vs_China,country,Assimilation Potential,-0.033333333333333326,0.036111111111111205,,360,360,360,360,True,True,0.05469776906420165,0.0787917346621061,,Pakistan,China,0.06944444444444453,True,True,True,False,Medium
Myanmar_vs_Nigeria,country,Assimilation Potential,0.0,0.022222222222222143,,360,360,360,360,False,False,1.0,0.2585669685848919,,Myanmar,Nigeria,0.022222222222222143,False,False,False,False,Small
Pakistan_vs_Ukraine,country,Assimilation Potential,0.005555555555555536,0.019444444444444486,,360,360,360,360,False,False,0.7567015953709739,0.27429234271392566,,Pakistan,Ukraine,0.01388888888888895,False,False,False,False,Small
China_vs_Pakistan,country,Assimilation Potential,0.033333333333333326,-0.036111111111111205,,360,360,360,360,True,True,0.05469776906420165,0.0787917346621061,,China,Pakistan,-0.06944444444444453,True,True,True,False,Medium
